bike_id,bike_start,bike_end,avg_duration_mins,total_trips,total_duration_hours,total_days_hired
1960,2015-01-05 17:25:00.000000 UTC,2017-05-27 18:48:00.000000 UTC,21.14131737,1670,588.4333333,492
1961,2015-06-10 14:55:00.000000 UTC,2021-08-06 17:49:00.000000 UTC,20.19212146,4987,1677.292222,1328
1963,2015-01-05 07:14:00.000000 UTC,2018-10-13 15:36:00.000000 UTC,22.68468526,3156,1193.214444,880
1964,2015-01-04 10:42:00.000000 UTC,2022-09-09 07:54:00.000000 UTC,20.99536468,6188,2165.321944,1666
1965,2015-01-07 18:42:00.000000 UTC,2022-09-09 16:31:00.000000 UTC,20.29190933,5943,2009.237222,1647
1966,2015-01-07 11:42:00.000000 UTC,2022-09-09 16:38:00.000000 UTC,20.37184879,6041,2050.766111,1639
1967,2015-01-18 16:17:00.000000 UTC,2018-03-23 21:21:00.000000 UTC,19.68562315,2927,960.0022222,769
1968,2015-01-04 13:05:00.000000 UTC,2020-07-17 17:31:00.000000 UTC,21.48384605,4879,1745.920556,1283
1969,2015-01-06 21:06:00.000000 UTC,2022-09-09 19:05:00.000000 UTC,21.04941654,6373,2234.746389,1674
1970,2015-01-05 17:38:00.000000 UTC,2020-12-31 13:24:00.000000 UTC,21.33761725,3982,1415.395278,1161
1971,2015-01-04 14:39:00.000000 UTC,2022-09-02 19:11:00.000000 UTC,20.79310151,5622,1948.313611,1421
1972,2015-01-05 08:08:00.000000 UTC,2022-09-09 20:52:00.000000 UTC,22.51791103,6430,2412.794167,1705
1974,2015-01-04 20:15:00.000000 UTC,2018-09-14 16:38:00.000000 UTC,22.39573325,3289,1227.659444,874
1975,2015-01-07 22:27:00.000000 UTC,2021-02-27 13:35:00.000000 UTC,23.18602914,4507,1741.657222,1223
1977,2015-01-04 12:26:00.000000 UTC,2020-12-01 03:54:00.000000 UTC,29.80046106,5605,2782.866389,1386
1978,2015-01-05 08:01:00.000000 UTC,2022-06-19 10:39:00.000000 UTC,23.56932845,5463,2144.808889,1509
1979,2017-02-28 16:56:00.000000 UTC,2019-09-21 18:26:00.000000 UTC,19.37164616,2281,734.8311111,599
1980,2015-01-09 16:22:00.000000 UTC,2022-09-02 17:02:00.000000 UTC,20.62218793,6319,2171.516389,1761
1981,2015-03-10 17:35:00.000000 UTC,2017-09-13 17:40:00.000000 UTC,19.23056217,2099,672.7491667,551
1982,2015-01-04 14:11:00.000000 UTC,2022-09-04 19:04:00.000000 UTC,21.79331307,1974,717,528
1983,2015-01-05 11:19:00.000000 UTC,2022-09-09 09:36:00.000000 UTC,22.951872,5146,1968.505556,1461
1984,2015-01-04 01:04:00.000000 UTC,2021-03-27 21:17:00.000000 UTC,21.72255906,4784,1731.65,1281
1985,2015-01-05 08:41:00.000000 UTC,2022-08-19 18:37:00.000000 UTC,21.42376394,5384,1920.9975,1531
1986,2015-01-05 09:11:00.000000 UTC,2022-09-09 13:37:00.000000 UTC,21.01556682,5622,1969.158611,1597
1987,2015-01-16 09:07:00.000000 UTC,2017-11-11 11:06:00.000000 UTC,20.94332596,2264,788.8652778,619
1988,2015-01-24 14:46:00.000000 UTC,2020-03-05 00:14:00.000000 UTC,19.73853867,4523,1487.298889,1165
1989,2015-01-05 11:44:00.000000 UTC,2019-09-12 08:33:00.000000 UTC,20.41366748,4091,1391.531667,1171
1990,2015-01-05 17:28:00.000000 UTC,2019-08-18 04:05:00.000000 UTC,21.73733739,3613,1308.95,954
1991,2015-01-20 14:51:00.000000 UTC,2022-08-02 19:56:00.000000 UTC,21.17228387,5052,1780.941944,1472
1992,2015-01-04 14:19:00.000000 UTC,2018-04-05 18:10:00.000000 UTC,37.29864905,2272,1411.132222,669
1993,2015-01-05 08:13:00.000000 UTC,2020-09-01 22:40:00.000000 UTC,20.10586827,4247,1422.825278,1122
1994,2015-01-04 16:17:00.000000 UTC,2022-03-31 12:07:00.000000 UTC,20.03350996,5190,1732.898611,1454
1995,2015-01-04 13:15:00.000000 UTC,2018-05-12 12:57:00.000000 UTC,20.08835905,1430,477.4333333,420
1996,2015-01-04 14:32:00.000000 UTC,2021-03-12 16:34:00.000000 UTC,20.34780343,4766,1615.954722,1315
1997,2015-01-05 08:43:00.000000 UTC,2022-06-28 17:33:00.000000 UTC,22.13788083,3710,1368.49,991
1999,2015-01-04 17:10:00.000000 UTC,2022-09-09 18:38:00.000000 UTC,23.27633209,5653,2191.466667,1615
2001,2015-01-06 07:48:00.000000 UTC,2022-02-22 18:52:00.000000 UTC,22.26466724,4668,1732.191111,1382
2002,2015-01-04 12:48:00.000000 UTC,2022-03-01 11:45:00.000000 UTC,20.57188316,5622,1926.899722,1625
2003,2015-01-04 11:09:00.000000 UTC,2021-02-21 18:15:00.000000 UTC,22.79977265,5205,1977.880278,1382
2004,2015-01-04 01:22:00.000000 UTC,2020-05-19 23:00:00.000000 UTC,22.17711415,4462,1649.238056,1195
2005,2015-01-10 13:57:00.000000 UTC,2015-10-06 15:38:00.000000 UTC,21.51693667,679,243.5,179
2006,2015-01-08 17:41:00.000000 UTC,2021-10-26 15:15:00.000000 UTC,22.45128181,5332,1994.796389,1499
2007,2015-01-04 18:59:00.000000 UTC,2022-09-08 19:02:00.000000 UTC,20.1032668,5012,1678.622778,1461
2008,2015-01-06 10:56:00.000000 UTC,2021-03-23 17:47:00.000000 UTC,25.85851809,3428,1477.383333,939
2009,2015-01-17 11:29:00.000000 UTC,2021-07-18 18:51:00.000000 UTC,21.57618914,5340,1920.280833,1459
2010,2015-01-12 08:19:00.000000 UTC,2021-04-02 22:20:00.000000 UTC,21.78573359,3701,1343.816667,991
2011,2015-06-04 17:11:00.000000 UTC,2022-09-09 17:41:00.000000 UTC,21.40890613,5412,1931.083333,1565
2012,2015-01-10 13:54:00.000000 UTC,2021-04-02 21:14:00.000000 UTC,26.21172972,5128,2240.229167,1392
2013,2015-01-04 16:11:00.000000 UTC,2022-09-09 20:17:00.000000 UTC,23.25435291,5706,2211.101389,1592
2014,2015-01-04 11:01:00.000000 UTC,2020-08-26 15:16:00.000000 UTC,23.65508257,4017,1583.707778,1101
2015,2015-01-07 08:37:00.000000 UTC,2022-09-09 10:25:00.000000 UTC,23.16200951,3365,1298.616667,979
2016,2015-01-05 08:49:00.000000 UTC,2015-10-09 18:27:00.000000 UTC,20.85199485,777,270.0333333,198
2017,2015-01-17 14:35:00.000000 UTC,2022-05-06 18:35:00.000000 UTC,21.32743392,5979,2124.923333,1595
2018,2015-01-05 08:30:00.000000 UTC,2015-06-10 13:37:00.000000 UTC,40.13513514,259,173.25,73
2019,2015-01-16 09:04:00.000000 UTC,2018-05-20 13:16:00.000000 UTC,21.45243514,2726,973.9405556,786
2020,2015-01-05 07:25:00.000000 UTC,2021-01-26 22:07:00.000000 UTC,21.51323903,4599,1647.555556,1275
2021,2015-01-06 18:47:00.000000 UTC,2022-09-01 15:28:00.000000 UTC,22.03054632,5413,1987.155278,1546
2022,2015-01-04 18:06:00.000000 UTC,2022-07-01 15:48:00.000000 UTC,24.25734764,5830,2354.984167,1616
2023,2015-01-05 20:22:00.000000 UTC,2019-06-22 11:50:00.000000 UTC,20.19236469,3691,1241.493889,1005
2024,2015-01-04 11:15:00.000000 UTC,2020-12-20 14:52:00.000000 UTC,22.42987725,4862,1817.193889,1344
2025,2015-01-04 03:10:00.000000 UTC,2019-08-07 19:22:00.000000 UTC,22.98097331,4323,1655.396111,1130
2026,2015-01-05 08:37:00.000000 UTC,2017-06-13 17:50:00.000000 UTC,19.78078251,1738,572.9833333,519
2027,2015-01-12 10:31:00.000000 UTC,2019-10-30 18:40:00.000000 UTC,20.54078199,4220,1444.701667,1160
2028,2015-01-10 14:05:00.000000 UTC,2022-09-09 11:18:00.000000 UTC,21.31701244,5736,2037.906389,1695
2029,2015-01-07 17:25:00.000000 UTC,2020-01-30 09:41:00.000000 UTC,19.31494212,4262,1372.004722,1171
2030,2015-01-11 13:03:00.000000 UTC,2022-09-09 17:05:00.000000 UTC,21.15280945,4915,1731.71,1446
2031,2015-02-12 08:39:00.000000 UTC,2022-07-08 17:23:00.000000 UTC,21.87088487,5257,1915.525,1468
2032,2015-01-09 17:14:00.000000 UTC,2022-04-23 12:55:00.000000 UTC,20.59730813,4367,1498.454167,1239
2034,2015-01-04 22:51:00.000000 UTC,2021-02-11 18:24:00.000000 UTC,21.84493423,4337,1577.568333,1237
2035,2015-01-05 08:40:00.000000 UTC,2021-10-15 14:00:00.000000 UTC,21.17133478,5534,1952.702778,1460
2036,2015-01-07 17:40:00.000000 UTC,2017-04-22 00:50:00.000000 UTC,20.93596585,1874,653.9,519
2037,2015-01-04 15:05:00.000000 UTC,2022-09-08 20:28:00.000000 UTC,22.61536708,4386,1653.183333,1297
2038,2015-01-04 21:42:00.000000 UTC,2021-04-28 11:29:00.000000 UTC,21.36340206,4851,1726.875,1289
2040,2015-01-05 08:10:00.000000 UTC,2018-02-06 17:36:00.000000 UTC,19.31965812,2340,753.4666667,644
2041,2015-01-05 17:45:00.000000 UTC,2018-06-03 16:51:00.000000 UTC,20.71151465,2425,836.4,664
2042,2015-01-04 17:53:00.000000 UTC,2020-07-31 21:51:00.000000 UTC,20.47575583,5215,1779.684444,1314
2043,2015-01-04 10:00:00.000000 UTC,2021-01-06 08:44:00.000000 UTC,20.91305268,4647,1618.670278,1291
2044,2015-01-05 18:04:00.000000 UTC,2022-07-05 07:55:00.000000 UTC,22.23675905,6242,2313.364167,1699
2046,2015-01-14 15:19:00.000000 UTC,2022-04-23 09:54:00.000000 UTC,21.02761305,5163,1808.374722,1417
2047,2015-01-04 10:06:00.000000 UTC,2022-09-09 21:45:00.000000 UTC,22.49043519,5286,1981.0325,1461
2048,2015-01-04 12:23:00.000000 UTC,2020-12-27 14:33:00.000000 UTC,22.2340084,5161,1912.124722,1398
2049,2015-01-14 16:57:00.000000 UTC,2018-06-06 14:58:00.000000 UTC,21.74902808,2315,839.15,666
2050,2015-01-04 14:02:00.000000 UTC,2020-06-26 23:50:00.000000 UTC,19.92827861,5270,1750.035,1318
2051,2015-04-28 08:46:00.000000 UTC,2020-12-14 20:09:00.000000 UTC,20.03641836,4875,1627.291111,1333
2052,2015-01-20 09:19:00.000000 UTC,2019-09-28 12:29:00.000000 UTC,22.81458967,1974,750.6,558
2053,2015-01-04 14:18:00.000000 UTC,2022-09-09 21:51:00.000000 UTC,21.5992231,5921,2131.483333,1586
2054,2015-01-05 08:45:00.000000 UTC,2021-01-25 17:09:00.000000 UTC,23.66942179,5028,1983.103056,1398
2055,2015-01-05 07:21:00.000000 UTC,2015-10-11 16:43:00.000000 UTC,20.56552707,702,240.6166667,185
2056,2015-01-05 20:33:00.000000 UTC,2022-06-07 11:43:00.000000 UTC,21.96834191,5054,1850.466667,1401
2057,2015-01-05 07:43:00.000000 UTC,2022-09-09 17:58:00.000000 UTC,21.53984532,5798,2081.108056,1633
2059,2015-01-05 08:54:00.000000 UTC,2022-09-09 19:14:00.000000 UTC,20.74242152,6127,2118.146944,1647
2060,2015-01-10 17:45:00.000000 UTC,2022-05-30 14:26:00.000000 UTC,20.48218541,5735,1957.755556,1563
2061,2015-01-13 11:44:00.000000 UTC,2016-04-30 14:58:00.000000 UTC,19.94713161,889,295.55,277
2062,2015-01-18 12:14:00.000000 UTC,2020-08-07 23:59:00.000000 UTC,21.10484131,4349,1529.3975,1155
2063,2015-01-04 10:26:00.000000 UTC,2020-12-30 08:58:00.000000 UTC,20.71421625,4322,1491.078333,1140
2064,2015-01-22 15:59:00.000000 UTC,2021-06-02 12:33:00.000000 UTC,22.76413793,1450,550.1333333,412
2065,2015-01-04 19:59:00.000000 UTC,2022-09-09 18:08:00.000000 UTC,20.44623252,6129,2087.901111,1677
2066,2015-01-05 08:53:00.000000 UTC,2022-09-09 17:50:00.000000 UTC,23.16333897,4736,1827.201389,1319
2067,2015-01-04 17:43:00.000000 UTC,2020-10-23 11:52:00.000000 UTC,24.84297339,4548,1882.683333,1257
2068,2015-01-04 14:45:00.000000 UTC,2022-09-07 20:50:00.000000 UTC,20.90407226,5302,1845.132778,1540
2069,2015-01-04 16:33:00.000000 UTC,2022-09-07 18:33:00.000000 UTC,22.08284077,5585,2054.808333,1548
2070,2015-01-06 18:18:00.000000 UTC,2021-02-01 21:14:00.000000 UTC,26.54869288,4554,2014.160833,1247
2071,2015-01-04 17:31:00.000000 UTC,2021-04-07 13:32:00.000000 UTC,20.75895267,3014,1042.791389,805
2072,2015-01-04 17:23:00.000000 UTC,2022-09-08 17:43:00.000000 UTC,21.93022395,5403,1974.816667,1513
2073,2015-01-06 14:32:00.000000 UTC,2022-09-09 21:59:00.000000 UTC,23.76630525,5995,2374.65,1609
2074,2015-01-04 12:48:00.000000 UTC,2019-11-28 14:27:00.000000 UTC,23.42253756,4107,1602.491944,1114
2075,2015-01-09 08:52:00.000000 UTC,2019-08-10 12:25:00.000000 UTC,21.65099623,3715,1340.196667,1018
2076,2015-01-16 08:17:00.000000 UTC,2020-12-20 17:11:00.000000 UTC,26.90443791,4427,1983.753889,1210
2077,2015-04-18 16:10:00.000000 UTC,2021-07-08 00:12:00.000000 UTC,20.15369782,5350,1797.038056,1382
2079,2015-01-05 10:51:00.000000 UTC,2015-05-28 14:14:00.000000 UTC,15.96374622,331,88.06666667,101
2080,2015-01-09 14:25:00.000000 UTC,2021-06-18 18:50:00.000000 UTC,23.70818608,4981,1967.779444,1407
2081,2015-01-04 13:29:00.000000 UTC,2021-03-09 17:34:00.000000 UTC,25.0756156,4591,1917.866667,1282
2082,2015-01-04 08:25:00.000000 UTC,2020-12-25 15:57:00.000000 UTC,20.63881932,4472,1538.28,1207
2083,2015-01-07 07:04:00.000000 UTC,2022-09-09 13:57:00.000000 UTC,20.48669269,5636,1924.383333,1575
2084,2015-01-18 15:28:00.000000 UTC,2019-04-01 15:27:00.000000 UTC,20.76317251,3482,1204.956111,934
2085,2015-01-04 17:25:00.000000 UTC,2021-02-19 06:57:00.000000 UTC,20.22852367,4886,1647.276111,1316
2086,2015-01-05 09:21:00.000000 UTC,2021-03-13 17:19:00.000000 UTC,20.66840538,5878,2024.125833,1524
2087,2015-01-13 08:12:00.000000 UTC,2022-06-17 19:13:00.000000 UTC,24.02351245,5490,2198.151389,1485
2088,2015-01-05 17:13:00.000000 UTC,2017-07-24 16:30:00.000000 UTC,21.49618321,1967,704,542
2089,2015-01-04 18:20:00.000000 UTC,2021-03-12 16:35:00.000000 UTC,21.38581592,5506,1962.148611,1460
2090,2015-01-07 05:10:00.000000 UTC,2015-04-25 15:18:00.000000 UTC,15.14624506,253,63.86666667,80
2091,2015-01-09 07:22:00.000000 UTC,2019-07-16 11:06:00.000000 UTC,21.19678149,3979,1404.993333,1065
2092,2015-01-05 09:29:00.000000 UTC,2022-09-09 17:52:00.000000 UTC,22.25886967,5378,1994.394722,1536
2093,2015-01-13 07:42:00.000000 UTC,2021-02-11 13:58:00.000000 UTC,20.64396285,4199,1444.733333,1139
2094,2015-01-04 12:13:00.000000 UTC,2020-11-07 17:51:00.000000 UTC,20.36504975,5496,1864.759722,1403
2095,2015-01-04 13:59:00.000000 UTC,2021-06-26 16:43:00.000000 UTC,25.74960022,5378,2308.0225,1521
2096,2015-01-07 18:26:00.000000 UTC,2022-09-06 12:19:00.000000 UTC,23.06294382,5709,2194.054722,1616
2097,2015-01-06 08:18:00.000000 UTC,2020-07-03 16:24:00.000000 UTC,22.68515006,4376,1654.503611,1233
2098,2015-01-04 05:44:00.000000 UTC,2022-07-02 13:53:00.000000 UTC,21.63508002,6041,2177.931389,1660
2099,2015-01-04 09:18:00.000000 UTC,2022-09-08 10:53:00.000000 UTC,20.82441854,5920,2054.328889,1603
2102,2015-01-08 18:47:00.000000 UTC,2019-12-23 14:10:00.000000 UTC,20.65212912,2912,1002.316667,841
2103,2015-01-05 16:28:00.000000 UTC,2015-07-16 11:19:00.000000 UTC,28.42018779,426,201.7833333,119
2104,2015-01-05 07:33:00.000000 UTC,2020-07-21 19:47:00.000000 UTC,24.33203242,3332,1350.833333,864
2106,2015-01-12 08:58:00.000000 UTC,2017-07-18 09:10:00.000000 UTC,23.10419753,2028,779.7666667,575
2107,2015-01-04 00:25:00.000000 UTC,2020-12-22 13:50:00.000000 UTC,21.15811025,3363,1185.559444,907
2108,2015-01-04 00:20:00.000000 UTC,2017-04-17 17:31:00.000000 UTC,18.80148148,1350,423.0333333,371
2109,2015-01-06 15:04:00.000000 UTC,2019-02-11 19:05:00.000000 UTC,20.45063176,3115,1061.046944,851
2110,2015-01-25 05:23:00.000000 UTC,2022-09-09 20:36:00.000000 UTC,22.17973634,4704,1738.521667,1330
2112,2015-01-15 08:42:00.000000 UTC,2022-07-27 17:29:00.000000 UTC,20.6970513,5998,2068.670278,1622
2113,2015-01-05 07:42:00.000000 UTC,2015-04-20 16:06:00.000000 UTC,17.85669782,321,95.53333333,71
2114,2015-01-05 17:05:00.000000 UTC,2022-09-08 10:22:00.000000 UTC,23.73039347,5245,2074.036389,1497
2115,2015-01-05 23:01:00.000000 UTC,2020-11-25 20:31:00.000000 UTC,21.8439107,4331,1576.402222,1167
2116,2015-01-04 17:19:00.000000 UTC,2022-09-04 12:24:00.000000 UTC,21.14552048,6275,2210.764167,1784
2117,2015-01-06 13:42:00.000000 UTC,2022-07-14 15:45:00.000000 UTC,23.04415315,6108,2343.974444,1727
2118,2015-01-05 19:02:00.000000 UTC,2021-01-25 15:18:00.000000 UTC,22.86184554,4342,1654.435556,1249
2120,2015-01-04 22:57:00.000000 UTC,2020-12-20 17:07:00.000000 UTC,20.74469919,5128,1771.943056,1395
2121,2015-01-15 17:51:00.000000 UTC,2018-05-23 16:58:00.000000 UTC,22.71243021,2389,903.9547222,689
2122,2015-01-16 09:08:00.000000 UTC,2022-09-01 21:24:00.000000 UTC,21.82636063,5948,2163.356111,1622
2123,2015-01-04 11:28:00.000000 UTC,2020-05-27 08:25:00.000000 UTC,20.07478037,4667,1561.483333,1221
2124,2015-01-05 08:37:00.000000 UTC,2022-08-19 15:54:00.000000 UTC,23.13206693,5414,2085.355833,1552
2125,2015-01-04 15:49:00.000000 UTC,2022-05-06 07:50:00.000000 UTC,20.55569492,5582,1912.022222,1593
2126,2015-01-04 12:09:00.000000 UTC,2020-12-07 14:28:00.000000 UTC,20.63887231,5026,1728.505556,1397
2127,2015-01-04 10:52:00.000000 UTC,2021-02-23 07:43:00.000000 UTC,24.56825015,3326,1361.9,917
2128,2015-01-10 00:09:00.000000 UTC,2020-08-26 21:22:00.000000 UTC,20.66345552,4586,1578.343611,1237
2129,2015-01-04 00:01:00.000000 UTC,2022-09-08 17:48:00.000000 UTC,22.63715317,4482,1690.618056,1218
2130,2015-01-05 18:14:00.000000 UTC,2016-09-09 17:54:00.000000 UTC,19.84749621,1318,435.9833333,363
2131,2015-01-07 18:42:00.000000 UTC,2021-01-19 09:57:00.000000 UTC,23.1239699,5582,2151.3,1475
2132,2015-01-05 09:53:00.000000 UTC,2020-12-10 13:35:00.000000 UTC,20.90621737,4536,1579.464722,1309
2133,2015-01-17 16:46:00.000000 UTC,2022-09-09 14:31:00.000000 UTC,23.02893891,5598,2148.6,1574
2134,2015-01-04 12:31:00.000000 UTC,2022-05-08 15:21:00.000000 UTC,21.30715609,4319,1533.405,1261
2135,2015-01-05 07:55:00.000000 UTC,2018-11-10 13:46:00.000000 UTC,19.55313919,3453,1124.631389,898
2136,2015-01-04 02:37:00.000000 UTC,2022-07-13 21:09:00.000000 UTC,23.53497635,4017,1575.666667,1066
2137,2015-01-05 16:17:00.000000 UTC,2022-09-07 08:14:00.000000 UTC,23.35376432,6111,2378.191667,1641
2138,2015-01-09 10:37:00.000000 UTC,2022-09-09 18:57:00.000000 UTC,23.86911511,6389,2540.071667,1706
2139,2015-01-12 10:05:00.000000 UTC,2022-09-09 21:21:00.000000 UTC,22.36812884,6293,2345.671111,1741
2140,2015-01-05 07:51:00.000000 UTC,2020-02-07 20:04:00.000000 UTC,20.865172,4217,1465.778333,1132
2141,2015-01-16 09:32:00.000000 UTC,2017-09-27 09:09:00.000000 UTC,30.45106132,1701,860.75,478
2142,2015-01-04 20:53:00.000000 UTC,2022-08-23 16:45:00.000000 UTC,21.06679582,5293,1857.740278,1561
2143,2015-01-07 08:15:00.000000 UTC,2022-04-17 15:54:00.000000 UTC,56.78743068,2705,2560.166667,726
2144,2015-01-23 09:18:00.000000 UTC,2021-01-10 16:06:00.000000 UTC,21.21797145,4627,1635.198333,1205
2145,2015-01-05 08:43:00.000000 UTC,2021-03-05 22:24:00.000000 UTC,19.99156298,4582,1526.355833,1349
2148,2015-01-11 14:39:00.000000 UTC,2022-08-10 03:08:00.000000 UTC,21.91393341,6177,2256.039444,1698
2149,2015-01-04 08:45:00.000000 UTC,2021-03-15 09:20:00.000000 UTC,25.22861399,4927,2070.007778,1335
2151,2015-01-04 10:17:00.000000 UTC,2022-08-09 16:05:00.000000 UTC,20.45848899,4392,1496.879444,1214
2152,2015-01-05 08:39:00.000000 UTC,2021-03-03 20:42:00.000000 UTC,21.44291729,4673,1669.331111,1299
2153,2015-01-18 20:48:00.000000 UTC,2022-09-09 19:16:00.000000 UTC,21.1933979,5837,2060.704722,1711
2154,2015-01-05 08:05:00.000000 UTC,2022-04-15 12:55:00.000000 UTC,20.57560999,5289,1813.054167,1475
2155,2015-01-04 12:56:00.000000 UTC,2022-09-09 19:30:00.000000 UTC,21.06462885,4532,1590.730556,1303
2156,2015-01-04 12:19:00.000000 UTC,2019-07-09 19:45:00.000000 UTC,21.95685366,3888,1422.072222,1066
2157,2015-01-25 15:03:00.000000 UTC,2020-05-09 15:10:00.000000 UTC,20.12980002,4220,1414.789444,1145
2158,2015-01-04 11:22:00.000000 UTC,2020-11-29 19:14:00.000000 UTC,22.04232125,5106,1875.434167,1364
2159,2015-01-04 13:31:00.000000 UTC,2019-09-08 16:22:00.000000 UTC,20.3760857,3456,1172.983333,877
2160,2015-01-09 17:59:00.000000 UTC,2022-04-27 18:41:00.000000 UTC,20.38554718,4776,1621.670278,1376
2161,2015-01-10 14:23:00.000000 UTC,2021-03-11 18:54:00.000000 UTC,21.3986162,4914,1752.546667,1416
2162,2015-04-01 08:34:00.000000 UTC,2020-12-07 15:05:00.000000 UTC,22.77708899,3321,1258.434167,939
2163,2015-01-04 13:38:00.000000 UTC,2019-08-03 14:26:00.000000 UTC,19.71879611,3978,1306.698889,1069
2164,2015-01-04 17:58:00.000000 UTC,2019-08-04 03:07:00.000000 UTC,19.65960058,3941,1290.652778,1082
2165,2015-01-05 08:37:00.000000 UTC,2019-06-29 21:13:00.000000 UTC,19.43413478,2953,956.4833333,757
2166,2015-01-05 08:45:00.000000 UTC,2021-12-22 19:28:00.000000 UTC,22.82763577,5126,1949.860556,1476
2167,2015-01-04 13:05:00.000000 UTC,2020-06-19 17:36:00.000000 UTC,22.61848743,4468,1683.946389,1231
2168,2015-01-04 23:33:00.000000 UTC,2021-10-11 13:08:00.000000 UTC,22.22680706,3514,1301.75,971
2169,2015-01-05 06:15:00.000000 UTC,2020-11-02 21:51:00.000000 UTC,21.77597325,4464,1619.043611,1243
2170,2015-01-05 09:00:00.000000 UTC,2022-09-09 09:55:00.000000 UTC,24.20706371,4332,1747.75,1245
2172,2015-01-07 16:54:00.000000 UTC,2022-09-09 20:13:00.000000 UTC,22.52836167,6472,2429.308333,1773
2173,2015-01-04 11:25:00.000000 UTC,2021-09-11 23:37:00.000000 UTC,24.23642538,5596,2260.046667,1512
2175,2015-01-11 13:23:00.000000 UTC,2020-04-30 19:45:00.000000 UTC,19.16841145,3928,1254.253056,1104
2176,2015-01-14 08:49:00.000000 UTC,2022-09-07 18:26:00.000000 UTC,21.80461716,5938,2157.930278,1681
2177,2015-01-12 08:49:00.000000 UTC,2022-09-09 18:24:00.000000 UTC,21.16489175,6283,2215.964167,1638
2178,2015-03-07 14:18:00.000000 UTC,2021-09-04 01:17:00.000000 UTC,22.27853969,5178,1922.266667,1328
2179,2015-01-05 12:33:00.000000 UTC,2020-09-19 11:07:00.000000 UTC,21.06707789,4823,1693.441944,1343
2180,2015-01-19 16:51:00.000000 UTC,2020-12-31 15:53:00.000000 UTC,22.32963941,4733,1761.436389,1291
2181,2015-01-04 14:11:00.000000 UTC,2020-12-27 18:33:00.000000 UTC,21.46349206,5293,1893.08,1455
2182,2015-01-05 16:04:00.000000 UTC,2022-06-16 20:23:00.000000 UTC,24.75410705,3774,1557.033333,1067
2183,2015-01-05 07:44:00.000000 UTC,2018-05-15 17:15:00.000000 UTC,21.76221264,2901,1051.840278,825
2185,2015-01-04 13:23:00.000000 UTC,2020-12-14 17:40:00.000000 UTC,20.77521079,4746,1642.626667,1277
2186,2015-01-09 09:08:00.000000 UTC,2020-11-30 09:54:00.000000 UTC,22.82010134,5199,1976.601111,1423
2187,2015-01-05 06:42:00.000000 UTC,2021-01-28 14:37:00.000000 UTC,21.63205365,5952,2145.899722,1506
2188,2015-01-05 09:34:00.000000 UTC,2021-10-04 18:53:00.000000 UTC,21.9683147,5190,1899.526944,1402
2189,2015-01-04 11:08:00.000000 UTC,2022-09-08 21:59:00.000000 UTC,26.31918541,6048,2652.973889,1686
2190,2015-01-05 07:49:00.000000 UTC,2017-06-23 23:59:00.000000 UTC,21.68489066,2012,727.1666667,560
2191,2015-01-04 16:23:00.000000 UTC,2022-09-09 17:18:00.000000 UTC,22.11326365,5742,2115.502222,1612
2192,2015-01-05 08:51:00.000000 UTC,2022-03-04 17:37:00.000000 UTC,21.71963448,6186,2238.208333,1702
2193,2015-01-13 09:38:00.000000 UTC,2021-03-28 16:35:00.000000 UTC,20.74516515,5158,1783.046944,1354
2194,2015-01-04 11:51:00.000000 UTC,2022-05-05 18:40:00.000000 UTC,22.32628933,5109,1899.967222,1444
2195,2015-01-13 09:11:00.000000 UTC,2020-06-21 15:15:00.000000 UTC,21.43440512,4014,1433.247222,1122
2197,2015-01-04 00:13:00.000000 UTC,2018-06-01 17:45:00.000000 UTC,20.32480207,2906,984.0591667,816
